UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN
486488,R,6,R,5,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
486497,R,48,R,46,R,2,R,2,R,2,Z,0,R,7,R,7,Z,0,Z,0,Z,0,Z,0,R,28,R,27,R,1,Z,0,Z,0,Z,0,R,11,R,10,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
486503,R,51,R,2,R,49,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,51,R,2,R,49,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,51
486512,R,381,R,177,R,204,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,381,R,177,R,204,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,381
486530,R,142,Z,0,R,142,R,0,Z,0,R,0,R,0,Z,0,R,0,R,95,Z,0,R,95,R,9,Z,0,R,9,R,0,Z,0,R,0,R,31,Z,0,R,31,R,7,Z,0,R,7,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,142
486558,R,125,R,113,R,12,R,0,R,0,R,0,R,23,R,19,R,4,R,14,R,13,R,1,R,51,R,45,R,6,R,8,R,7,R,1,R,17,R,17,R,0,R,12,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
486567,R,159,R,6,R,153,R,40,R,2,R,38,R,4,R,1,R,3,R,6,R,0,R,6,R,17,R,1,R,16,R,0,R,0,R,0,R,76,R,2,R,74,R,16,R,0,R,16,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,159
486576,R,210,R,92,R,118,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,210,R,92,R,118,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,210
486619,R,97,R,1,R,96,R,3,Z,0,R,3,R,2,Z,0,R,2,R,3,Z,0,R,3,R,42,Z,0,R,42,Z,0,Z,0,Z,0,R,39,R,1,R,38,R,8,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,97
486691,R,30,R,1,R,29,R,0,R,0,R,0,R,0,R,0,R,0,R,28,R,1,R,27,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,30
486707,R,58,R,2,R,56,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,1,R,13,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,7,Z,0,R,7,R,1,Z,0,R,1,R,32,R,1,R,31,R,1,Z,0,R,1,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,58
486716,R,63,R,2,R,61,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,16,R,1,R,15,R,1,Z,0,R,1,R,40,Z,0,R,40,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,63
486752,R,41,R,1,R,40,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,13,Z,0,R,13,R,5,Z,0,R,5,R,18,R,1,R,17,R,1,Z,0,R,1,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,41
486770,R,101,R,23,R,78,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,52,R,13,R,39,R,25,R,5,R,20,Z,0,Z,0,Z,0,R,20,R,3,R,17,R,2,R,1,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,101
486798,R,1535,R,1371,R,164,R,20,R,16,R,4,R,17,R,17,R,0,R,404,R,360,R,44,R,710,R,637,R,73,R,9,R,6,R,3,R,275,R,244,R,31,R,0,R,0,R,0,R,100,R,91,R,9,R,0,R,0,R,0,R,4,A,,R,4,A,,A,,A,,R,4,A,,R,4,R,1531
486813,R,407,R,72,R,335,R,3,Z,0,R,3,R,3,R,1,R,2,R,16,R,4,R,12,R,327,R,52,R,275,Z,0,Z,0,Z,0,R,39,R,10,R,29,R,19,R,5,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,A,,R,7,A,,A,,A,,R,7,A,,R,7,R,400
486822,R,645,R,73,R,572,R,21,R,4,R,17,R,7,R,3,R,4,R,27,R,4,R,23,R,336,R,28,R,308,R,1,Z,0,R,1,R,186,R,30,R,156,R,63,R,4,R,59,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,22,A,,R,22,A,,A,,A,,R,22,A,,R,22,R,623
486840,R,8305,R,3859,R,4446,R,8,R,3,R,5,R,456,R,216,R,240,R,1947,R,796,R,1151,R,909,R,401,R,508,R,9,R,7,R,2,R,3987,R,1917,R,2070,R,342,R,149,R,193,R,152,R,87,R,65,R,495,R,283,R,212,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8305
486859,R,35,R,1,R,34,R,0,R,0,Z,0,R,0,R,0,Z,0,R,3,R,0,R,3,R,6,R,0,R,6,R,0,R,0,Z,0,R,22,R,0,R,22,R,3,R,1,R,2,R,1,R,0,R,1,R,0,R,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,35
486877,R,11,Z,0,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
486886,R,20,R,0,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,6,R,0,R,6,Z,0,Z,0,Z,0,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
486901,R,313,R,158,R,155,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,11,R,8,R,3,R,20,R,9,R,11,R,1,R,1,Z,0,R,247,R,114,R,133,R,9,R,5,R,4,R,2,R,2,Z,0,R,18,R,16,R,2,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,313
486938,R,183,R,29,R,154,R,0,R,0,R,0,R,51,R,13,R,38,R,18,R,4,R,14,R,43,R,3,R,40,R,4,R,0,R,4,R,53,R,6,R,47,R,13,R,3,R,10,R,1,R,0,R,1,R,0,R,0,R,0,R,1,A,,R,1,A,,A,,A,,R,1,A,,R,1,R,182
486947,R,239,R,27,R,212,R,0,R,0,R,0,R,20,R,6,R,14,R,49,R,2,R,47,R,12,R,1,R,11,R,1,R,1,R,0,R,143,R,16,R,127,R,4,R,0,R,4,R,9,R,1,R,8,R,1,R,0,R,1,R,2,A,,R,2,A,,A,,A,,R,2,A,,R,2,R,237
486956,R,452,R,63,R,389,R,1,R,0,R,1,R,42,R,9,R,33,R,177,R,25,R,152,R,84,R,11,R,73,R,1,R,0,R,1,R,132,R,15,R,117,R,8,R,0,R,8,R,4,R,3,R,1,R,3,R,0,R,3,R,3,A,,R,3,A,,A,,A,,R,3,A,,R,3,R,449
486983,R,31,R,18,R,13,R,1,R,1,R,0,R,3,R,2,R,1,R,5,R,3,R,2,R,7,R,6,R,1,R,0,R,0,R,0,R,12,R,4,R,8,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,31
487010,R,1179,R,320,R,859,R,1,R,0,R,1,R,110,R,46,R,64,R,146,R,25,R,121,R,38,R,13,R,25,R,3,R,0,R,3,R,809,R,211,R,598,R,22,R,9,R,13,R,28,R,6,R,22,R,22,R,10,R,12,R,2,S,,S,,R,5,S,,S,,R,7,S,,S,,S,
487047,R,101,R,10,R,91,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,72,R,4,R,68,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,28,R,6,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,101
487065,R,50,R,13,R,37,R,0,R,0,R,0,R,1,R,0,R,1,R,5,R,4,R,1,R,22,R,7,R,15,R,0,R,0,R,0,R,18,R,1,R,17,R,1,R,1,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,50
487083,R,24,R,0,R,24,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,22,R,0,R,22,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,24
487092,R,420,R,210,R,210,R,0,R,0,R,0,R,153,R,96,R,57,R,26,R,4,R,22,R,45,R,20,R,25,R,0,R,0,R,0,R,116,R,54,R,62,R,10,R,3,R,7,R,11,R,6,R,5,R,59,R,27,R,32,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,420
487153,R,7,R,3,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,R,0,S,,S,,R,0,S,,S,,S,
487162,R,1833,R,832,R,1001,R,5,R,4,R,1,R,16,R,6,R,10,R,582,R,212,R,370,R,245,R,113,R,132,Z,0,Z,0,Z,0,R,935,R,479,R,456,R,24,R,10,R,14,R,19,R,6,R,13,R,7,R,2,R,5,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,1833
487232,R,80,R,1,R,79,R,2,Z,0,R,2,R,1,Z,0,R,1,R,3,Z,0,R,3,R,47,R,1,R,46,Z,0,Z,0,Z,0,R,27,Z,0,R,27,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,80
487302,R,169,R,51,R,118,R,1,Z,0,R,1,R,8,R,2,R,6,R,73,R,15,R,58,R,1,R,1,Z,0,R,1,R,1,Z,0,R,76,R,29,R,47,R,6,R,1,R,5,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,169
487311,R,342,R,312,R,30,R,0,R,0,R,0,R,11,R,10,R,1,R,110,R,95,R,15,R,43,R,41,R,2,R,1,R,1,R,0,R,144,R,134,R,10,R,19,R,19,R,0,R,14,R,12,R,2,R,0,R,0,R,0,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
487320,R,2913,R,2335,R,578,R,3,R,1,R,2,R,4,R,4,R,0,R,30,R,27,R,3,R,574,R,349,R,225,R,0,R,0,R,0,R,314,R,258,R,56,R,4,R,4,R,0,R,1984,R,1692,R,292,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,2913
487348,R,102,R,1,R,101,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,9,Z,0,R,9,R,7,Z,0,R,7,R,3,Z,0,R,3,R,73,R,1,R,72,R,3,Z,0,R,3,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,102
487375,R,248,R,30,R,218,R,2,Z,0,R,2,R,61,R,9,R,52,R,36,R,2,R,34,R,72,R,6,R,66,R,6,R,1,R,5,R,43,R,5,R,38,R,23,R,5,R,18,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,248
487481,R,871,R,338,R,533,R,32,R,12,R,20,R,4,R,2,R,2,R,63,R,27,R,36,R,266,R,87,R,179,R,1,R,0,R,1,R,32,R,18,R,14,R,8,R,2,R,6,R,465,R,190,R,275,R,0,R,0,R,0,R,1,A,,R,1,A,,A,,A,,R,1,A,,R,1,R,870
487506,R,79,R,2,R,77,Z,0,Z,0,Z,0,R,6,Z,0,R,6,R,5,Z,0,R,5,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,55,R,2,R,53,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0,R,0,R,0,A,,A,,A,,R,0,S,,S,,S,
487524,R,714,R,254,R,460,R,2,R,2,R,0,R,10,R,4,R,6,R,25,R,12,R,13,R,11,R,5,R,6,R,0,R,0,R,0,R,602,R,202,R,400,R,28,R,11,R,17,R,22,R,8,R,14,R,14,R,10,R,4,R,1,A,,R,1,R,5,A,,R,5,R,6,A,,R,6,R,708
487533,R,122,R,3,R,119,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,7,Z,0,R,7,R,58,R,2,R,56,Z,0,Z,0,Z,0,R,50,R,1,R,49,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,122
487588,R,285,R,8,R,277,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,211,R,7,R,204,R,8,Z,0,R,8,Z,0,Z,0,Z,0,R,23,R,1,R,22,R,1,Z,0,R,1,R,40,Z,0,R,40,Z,0,Z,0,Z,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,285
487597,R,772,R,735,R,37,R,5,R,4,R,1,R,28,R,28,R,0,R,26,R,25,R,1,R,494,R,470,R,24,R,4,R,3,R,1,R,115,R,109,R,6,R,79,R,75,R,4,R,21,R,21,R,0,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,A,,R,1,R,0,R,1,R,771
487603,R,193,R,71,R,122,Z,0,Z,0,Z,0,R,10,R,3,R,7,R,11,R,5,R,6,R,22,R,9,R,13,R,1,Z,0,R,1,R,111,R,40,R,71,R,18,R,5,R,13,R,20,R,9,R,11,Z,0,Z,0,Z,0,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,193
487621,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,6
487649,R,39,R,12,R,27,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,39,R,12,R,27,A,,A,,A,,R,0,A,,R,0,R,0,A,,R,0,R,39
487658,R,20,R,15,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,2,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,11,R,9,R,2,R,1,R,1,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,20
487676,R,90,R,4,R,86,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,12,R,2,R,10,R,7,R,2,R,5,Z,0,Z,0,Z,0,R,57,Z,0,R,57,R,2,Z,0,R,2,R,10,Z,0,R,10,R,1,Z,0,R,1,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,90
487746,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,1
487773,R,59,R,2,R,57,R,2,R,0,R,2,R,2,R,0,R,2,R,1,R,0,R,1,R,18,R,1,R,17,R,0,R,0,R,0,R,33,R,1,R,32,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,59
487791,R,578,R,508,R,70,R,2,R,2,R,0,R,2,R,2,R,0,R,127,R,117,R,10,R,185,R,165,R,20,R,4,R,3,R,1,R,220,R,188,R,32,R,32,R,27,R,5,R,2,R,1,R,1,R,4,R,3,R,1,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,578
487807,R,26,R,20,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,18,R,13,R,5,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,26
487816,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,3
487861,R,55,R,6,R,49,Z,0,Z,0,Z,0,R,5,R,0,R,5,R,48,R,6,R,42,R,1,R,0,R,1,Z,0,Z,0,Z,0,R,1,R,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,55
487889,R,270,R,31,R,239,R,10,R,1,R,9,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,229,R,30,R,199,Z,0,Z,0,Z,0,R,27,Z,0,R,27,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,270
487904,R,33,R,22,R,11,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,32,R,21,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,33
487922,R,37,R,0,R,37,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,2,R,4,R,0,R,4,R,0,R,0,R,0,R,30,R,0,R,30,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,37
487959,R,41,R,0,R,41,R,0,R,0,R,0,R,1,R,0,R,1,R,2,R,0,R,2,R,13,R,0,R,13,R,0,R,0,R,0,R,21,R,0,R,21,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,41
487968,R,36,R,2,R,34,R,0,R,0,R,0,R,0,R,0,R,0,R,34,R,2,R,32,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,36
487977,R,1221,R,48,R,1173,R,20,R,1,R,19,R,15,R,0,R,15,R,329,R,12,R,317,R,198,R,10,R,188,R,9,R,0,R,9,R,604,R,22,R,582,R,46,R,3,R,43,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1221
487995,R,46,R,7,R,39,R,0,R,0,R,0,R,41,R,5,R,36,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,A,,A,,A,,R,0,A,,R,0,R,0,A,,R,0,R,46
488004,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,3
488013,R,183,R,6,R,177,R,1,R,0,R,1,R,3,R,0,R,3,R,89,R,2,R,87,R,83,R,3,R,80,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,0,R,2,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,183
488022,R,6,R,5,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,5,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,6
488031,R,34,R,16,R,18,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,3,R,2,R,1,R,10,R,7,R,3,R,1,Z,0,R,1,R,10,R,3,R,7,R,2,R,1,R,1,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,34
488059,R,113,R,38,R,75,R,0,R,0,R,0,R,1,R,0,R,1,R,13,R,4,R,9,R,87,R,30,R,57,R,1,R,0,R,1,R,11,R,4,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
488077,R,2316,R,2275,R,41,R,27,R,25,R,2,R,28,R,26,R,2,R,103,R,101,R,2,R,281,R,278,R,3,R,13,R,13,R,0,R,1664,R,1637,R,27,R,102,R,97,R,5,R,98,R,98,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,2316
488110,R,41,R,7,R,34,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,22,R,5,R,17,Z,0,Z,0,Z,0,R,17,Z,0,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,41
488129,R,21,R,1,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,18,R,1,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,21
488138,R,87,R,3,R,84,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,69,R,2,R,67,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,15,R,1,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,87
488174,R,12,R,6,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,2,R,5,R,3,R,2,R,1,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,12
488183,R,7,R,0,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,0,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,7
488192,R,54,R,53,R,1,R,0,R,0,R,0,R,3,R,3,R,0,R,1,R,1,R,0,R,36,R,35,R,1,R,0,R,0,R,0,R,10,R,10,R,0,R,1,R,1,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,54
488217,R,125,R,5,R,120,R,0,R,0,R,0,R,0,R,0,R,0,R,11,R,0,R,11,R,2,R,0,R,2,R,0,R,0,R,0,R,108,R,5,R,103,R,3,R,0,R,3,R,0,R,0,R,0,R,1,R,0,R,1,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,125
488226,R,11,R,3,R,8,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,1,Z,0,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,6,R,2,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,11
488253,R,107,R,78,R,29,R,0,R,0,R,0,R,3,R,3,R,0,R,20,R,17,R,3,R,21,R,14,R,7,R,0,R,0,R,0,R,25,R,16,R,9,R,22,R,17,R,5,R,15,R,11,R,4,R,1,R,0,R,1,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,107
488262,R,9,R,3,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,2,R,3,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,9
488280,R,37,R,25,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,13,R,8,R,5,R,10,R,7,R,3,R,0,R,0,R,0,R,12,R,8,R,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,37
